topic	relation	language	pos	lemma	orthography	features
Q2540351	Human denoting sense	Q1617	nominal	رائے دہندہ	رائے دہندہ	Q131105,Q146786,Q1775415
Q2540351	Human denoting sense	Q1617	nominal	رائے دہندہ	رائے دہندہ	Q110786,Q131105,Q1775415
Q2540351	Human denoting sense	Q1617	nominal	رائے دہندہ	رائے دہندہ	Q131105,Q146786,Q499327
Q2540351	Human denoting sense	Q1617	nominal	رائے دہندہ	رائے دہندہ	Q110786,Q131105,Q499327
Q2540351	Human denoting sense	Q1617	nominal	رائے دہندہ	رائے دہندگان	Q1233197,Q146786,Q1775415
Q2540351	Human denoting sense	Q1617	nominal	رائے دہندہ	رائے دہندہ	Q110786,Q1233197,Q1775415
Q2540351	Human denoting sense	Q1617	nominal	رائے دہندہ	رائے دہندگان	Q1233197,Q146786,Q499327
Q2540351	Human denoting sense	Q1617	nominal	رائے دہندہ	رائے دہندہ	Q110786,Q1233197,Q499327
Q265	Demonym adjective	Q1617	adjectival	آزبکستانی	آزبکستانی	Q58691134
Q81483	Demonym adjective	Q1617	adjectival	شامی	شامی	Q58691134
Q874	Demonym adjective	Q1617	adjectival	ترکمینستانی	ترکمینستانی	Q58691134
Q916	Demonym adjective	Q1617	adjectival	انگولن	انگولن	Q58691134
Q664609	Demonym adjective	Q1617	adjectival	کیریبیائی	کیریبیائی	Q58691134
Q27407	Demonym adjective	Q1617	adjectival	مشرقی افریقی	مشرقی افریقی	Q58691134
Q1246	Demonym adjective	Q1617	adjectival	کوسووی	کوسووی	Q58691134
Q27275	Demonym adjective	Q1617	adjectival	وسطی ایشیائی	وسطی ایشیائی	Q58691134
Q27381	Demonym adjective	Q1617	adjectival	شمالی افریقی	شمالی افریقی	Q58691134
Q958	Demonym adjective	Q1617	adjectival	جنوبی سوڈانی	جنوبی سوڈانی	Q58691134
Q672	Demonym adjective	Q1617	adjectival	تووالوی	تووالوی	Q58691134
Q2305269	Human denoting sense	Q1617	nominal	آل راؤنڈر	آل راؤنڈرز	Q131105,Q146786,Q1775415
Q2305269	Human denoting sense	Q1617	nominal	آل راؤنڈر	آل راؤنڈر	Q110786,Q131105,Q1775415
Q2305269	Human denoting sense	Q1617	nominal	آل راؤنڈر	آل راؤنڈرز	Q131105,Q146786,Q499327
Q2305269	Human denoting sense	Q1617	nominal	آل راؤنڈر	آل راؤنڈر	Q110786,Q131105,Q499327
Q2305269	Human denoting sense	Q1617	nominal	آل راؤنڈر	آل راؤنڈرز	Q1233197,Q146786,Q1775415
Q2305269	Human denoting sense	Q1617	nominal	آل راؤنڈر	آل راؤنڈر	Q110786,Q1233197,Q1775415
Q2305269	Human denoting sense	Q1617	nominal	آل راؤنڈر	آل راؤنڈرز	Q1233197,Q146786,Q499327
Q2305269	Human denoting sense	Q1617	nominal	آل راؤنڈر	آل راؤنڈر	Q110786,Q1233197,Q499327
Q678	Demonym adjective	Q1617	adjectival	ٹونگائی	ٹونگائی	Q58691134
Q5027838	Human denoting sense	Q1617	nominal	مہم کے مینیجر	مہم کی مینیجر	Q131105,Q146786,Q1775415
Q5027838	Human denoting sense	Q1617	nominal	مہم کے مینیجر	مہم کی مینیجر	Q110786,Q131105,Q1775415
Q5027838	Human denoting sense	Q1617	nominal	مہم کے مینیجر	مہم کے مینیجر	Q131105,Q146786,Q499327
Q5027838	Human denoting sense	Q1617	nominal	مہم کے مینیجر	مہم کا مینیجر	Q110786,Q131105,Q499327
Q5027838	Human denoting sense	Q1617	nominal	مہم کے مینیجر	مہم کی مینیجرز	Q1233197,Q146786,Q1775415
Q5027838	Human denoting sense	Q1617	nominal	مہم کے مینیجر	مہم کی مینیجر	Q110786,Q1233197,Q1775415
Q5027838	Human denoting sense	Q1617	nominal	مہم کے مینیجر	مہم کے مینیجرز	Q1233197,Q146786,Q499327
Q5027838	Human denoting sense	Q1617	nominal	مہم کے مینیجر	مہم کا مینیجر	Q110786,Q1233197,Q499327
Q1044	Demonym adjective	Q1617	adjectival	جنوبی سوڈانی	جنوبی سوڈانی	Q58691134
Q27449	Demonym adjective	Q1617	adjectival	جنوبی یورپی	جنوبی یورپی	Q58691134
Q4412	Demonym adjective	Q1617	adjectival	مغربی افریقی	مغربی افریقی	Q58691134
Q13703	Demonym adjective	Q1617	adjectival	میسوامریکی	میسوامریکی	Q58691134
Q702	Demonym adjective	Q1617	adjectival	مائیکرونیشی	مائیکرونیشی	Q58691134
Q11708	Demonym adjective	Q1617	adjectival	جنوب مشرقی ایشیائی	جنوب مشرقی ایشیائی	Q58691134
Q986	Demonym adjective	Q1617	adjectival	ارتریائی	ارتریائی	Q58691134
Q12585	Demonym adjective	Q1617	adjectival	لاطینی امریکی	لاطینی امریکی	Q58691134
Q6250	Demonym adjective	Q1617	adjectival	مغربی صحارائی	مغربی صحارائی	Q58691134
Q2017699	Demonym adjective	Q1617	adjectival	شمالی امریکی	شمالی امریکی	Q58691134
Q27394	Demonym adjective	Q1617	adjectival	جنوبی افریقی	جنوبی افریقی	Q58691134
Q27496	Demonym adjective	Q1617	adjectival	مغربی یورپی	مغربی یورپی	Q58691134
Q23522	Demonym adjective	Q1617	adjectival	بلقانی	بلقانی	Q58691134
Q1045	Demonym adjective	Q1617	adjectival	سومالی	سومالی	Q58691134
Q265	Demonym adjective	Q1617	adjectival	ازبیکی	ازبیکی	Q58691134
Q75737868	Human denoting sense	Q1617	nominal	بلے باز	بلے باز	Q131105,Q146786,Q1775415
Q75737868	Human denoting sense	Q1617	nominal	بلے باز	بلے باز	Q110786,Q131105,Q1775415
Q75737868	Human denoting sense	Q1617	nominal	بلے باز	بلے باز	Q131105,Q146786,Q499327
Q75737868	Human denoting sense	Q1617	nominal	بلے باز	بلے باز	Q110786,Q131105,Q499327
Q75737868	Human denoting sense	Q1617	nominal	بلے باز	بلے باز	Q1233197,Q146786,Q1775415
Q75737868	Human denoting sense	Q1617	nominal	بلے باز	بلے باز	Q110786,Q1233197,Q1775415
Q75737868	Human denoting sense	Q1617	nominal	بلے باز	بلے باز	Q1233197,Q146786,Q499327
Q75737868	Human denoting sense	Q1617	nominal	بلے باز	بلے باز	Q110786,Q1233197,Q499327
Q685	Demonym adjective	Q1617	adjectival	سولومن آئی لینڈرز	سولومن آئی لینڈرز	Q58691134
Q734	Demonym adjective	Q1617	adjectival	گیانائی	گیانائی	Q58691134
Q27329	Demonym adjective	Q1617	adjectival	شمالی ایشیائی	شمالی ایشیائی	Q58691134
Q813	Demonym adjective	Q1617	adjectival	کرغیزستانی	کرغیزستانی	Q58691134
Q7204	Demonym adjective	Q1617	adjectival	وسط مشرقی	وسط مشرقی	Q58691134
Q27479	Demonym adjective	Q1617	adjectival	شمالی یورپی	شمالی یورپی	Q58691134
Q244451	Demonym adjective	Q1617	adjectival	ایمیزونیائی	ایمیزونیائی	Q58691134
Q21479668	Human denoting sense	Q1617	nominal	گیند باز	گیند باز	Q131105,Q146786,Q1775415
Q21479668	Human denoting sense	Q1617	nominal	گیند باز	گیند باز	Q110786,Q131105,Q1775415
Q21479668	Human denoting sense	Q1617	nominal	گیند باز	گیند باز	Q131105,Q146786,Q499327
Q21479668	Human denoting sense	Q1617	nominal	گیند باز	گیند باز	Q110786,Q131105,Q499327
Q21479668	Human denoting sense	Q1617	nominal	گیند باز	گیند باز	Q1233197,Q146786,Q1775415
Q21479668	Human denoting sense	Q1617	nominal	گیند باز	گیند باز	Q110786,Q1233197,Q1775415
Q21479668	Human denoting sense	Q1617	nominal	گیند باز	گیند باز	Q1233197,Q146786,Q499327
Q21479668	Human denoting sense	Q1617	nominal	گیند باز	گیند باز	Q110786,Q1233197,Q499327
Q863	Demonym adjective	Q1617	adjectival	تاجک، تاجکستانی	تاجک، تاجکستانی	Q58691134
Q12299841	Human denoting sense	Q1617	nominal	کرکٹ کھلاڑی	کرکٹ کھلاڑی	Q131105,Q146786,Q1775415
Q12299841	Human denoting sense	Q1617	nominal	کرکٹ کھلاڑی	کرکٹ کھلاڑی	Q110786,Q131105,Q1775415
Q12299841	Human denoting sense	Q1617	nominal	کرکٹ کھلاڑی	کرکٹ کھلاڑی	Q131105,Q146786,Q499327
Q12299841	Human denoting sense	Q1617	nominal	کرکٹ کھلاڑی	کرکٹ کھلاڑی	Q110786,Q131105,Q499327
Q12299841	Human denoting sense	Q1617	nominal	کرکٹ کھلاڑی	کرکٹ کھلاڑی	Q1233197,Q146786,Q1775415
Q12299841	Human denoting sense	Q1617	nominal	کرکٹ کھلاڑی	کرکٹ کھلاڑی	Q110786,Q1233197,Q1775415
Q12299841	Human denoting sense	Q1617	nominal	کرکٹ کھلاڑی	کرکٹ کھلاڑی	Q1233197,Q146786,Q499327
Q12299841	Human denoting sense	Q1617	nominal	کرکٹ کھلاڑی	کرکٹ کھلاڑی	Q110786,Q1233197,Q499327
Q227	Demonym adjective	Q1617	adjectival	آذر بائیجانی	آذر بائیجانی	Q58691134
Q503282	Demonym adjective	Q1617	adjectival	مشرقی	مشرقی	Q58691134
Q21195	Demonym adjective	Q1617	adjectival	اسکینڈینیویائی	اسکینڈینیویائی	Q58691134
Q12837	Demonym adjective	Q1617	adjectival	آئبیریائی	آئبیریائی	Q58691134
